publication_vintage_date,reference_date,principal_offence_id,age_group_id,jurisdiction_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_age_group,raw_jurisdiction,raw_statistic_basis
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,12_13_YEARS_2b7fd564,WESTERN_AUSTRALIA_74f6e5af,OFFENDER_RATE_bf190e83,published-value,published-unit,371.9,observed,371.9,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R86C8,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,12–13 years,Western Australia,Offender rate(a)
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,14_17_YEARS_d542002c,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,18,observed,18,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R137C4,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,14–17 years,Australian Capital Territory(l),Number
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,14_17_YEARS_d542002c,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,OFFENDER_RATE_bf190e83,published-value,published-unit,83.9,observed,83.9,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R137C9,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,14–17 years,Australian Capital Territory(l),Offender rate(a)
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,14_17_YEARS_d542002c,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,396,observed,396,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R14C4,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,14–17 years,New South Wales,Number
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,14_17_YEARS_d542002c,NEW_SOUTH_WALES_92f089b8,OFFENDER_RATE_bf190e83,published-value,published-unit,96.9,observed,96.9,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R14C9,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,14–17 years,New South Wales,Offender rate(a)
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,14_17_YEARS_d542002c,NORTHERN_TERRITORY_a1d418fe,NUMBER_a081e07b,published-value,published-unit,100,observed,100,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R120C4,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,14–17 years,Northern Territory(l),Number
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,14_17_YEARS_d542002c,NORTHERN_TERRITORY_a1d418fe,OFFENDER_RATE_bf190e83,published-value,published-unit,769.5,observed,769.5,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R120C9,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,14–17 years,Northern Territory(l),Offender rate(a)
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,14_17_YEARS_d542002c,QUEENSLAND_8f0791ed,NUMBER_a081e07b,published-value,published-unit,1047,observed,1047,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R50C4,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,14–17 years,Queensland,Number
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,14_17_YEARS_d542002c,QUEENSLAND_8f0791ed,OFFENDER_RATE_bf190e83,published-value,published-unit,361.5,observed,361.5,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R50C9,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,14–17 years,Queensland,Offender rate(a)
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,14_17_YEARS_d542002c,SOUTH_AUSTRALIA_0abd141a,NUMBER_a081e07b,published-value,published-unit,140,observed,140,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R68C4,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,14–17 years,South Australia,Number
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,14_17_YEARS_d542002c,SOUTH_AUSTRALIA_0abd141a,OFFENDER_RATE_bf190e83,published-value,published-unit,158.5,observed,158.5,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R68C9,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,14–17 years,South Australia,Offender rate(a)
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,14_17_YEARS_d542002c,TASMANIA_412e51e6,NUMBER_a081e07b,published-value,published-unit,27,observed,27,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R103C4,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,14–17 years,Tasmania,Number
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,14_17_YEARS_d542002c,TASMANIA_412e51e6,OFFENDER_RATE_bf190e83,published-value,published-unit,97.8,observed,97.8,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R103C9,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,14–17 years,Tasmania,Offender rate(a)
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,14_17_YEARS_d542002c,VICTORIA_8abba993,NUMBER_a081e07b,published-value,published-unit,319,observed,319,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R32C4,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,14–17 years,Victoria,Number
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,14_17_YEARS_d542002c,VICTORIA_8abba993,OFFENDER_RATE_bf190e83,published-value,published-unit,98,observed,98,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R32C9,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,14–17 years,Victoria,Offender rate(a)
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,14_17_YEARS_d542002c,WESTERN_AUSTRALIA_74f6e5af,NUMBER_a081e07b,published-value,published-unit,465,observed,465,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R86C4,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,14–17 years,Western Australia,Number
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,14_17_YEARS_d542002c,WESTERN_AUSTRALIA_74f6e5af,OFFENDER_RATE_bf190e83,published-value,published-unit,318.6,observed,318.6,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R86C9,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,14–17 years,Western Australia,Offender rate(a)
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,ALL_OFFENDERS_7a1c1a72,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,NUMBER_a081e07b,published-value,published-unit,92,observed,92,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R137C6,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,All offenders(d),Australian Capital Territory(l),Number
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,ALL_OFFENDERS_7a1c1a72,AUSTRALIAN_CAPITAL_TERRITORY_8af3780a,OFFENDER_RATE_bf190e83,published-value,published-unit,22.1,observed,22.1,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R137C11,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,All offenders(d),Australian Capital Territory(l),Offender rate(a)
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,ALL_OFFENDERS_7a1c1a72,NEW_SOUTH_WALES_92f089b8,NUMBER_a081e07b,published-value,published-unit,2016,observed,2016,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R14C6,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,All offenders(d),New South Wales,Number
2024-06-30,2024-06-30,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,ALL_OFFENDERS_7a1c1a72,NEW_SOUTH_WALES_92f089b8,OFFENDER_RATE_bf190e83,published-value,published-unit,27.1,observed,27.1,sha256:81adef0c7e5c764dcc4d1a1e2edfac745880b435924112663c1ed43adb51060b,Table 21,R14C11,sha256:6602b086470751db495411437c5d0f0b65e270a295b5a6bb0978354fd6e0f274,RecipeV01,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,sha256:cdd8c9b286b20083d5843478c7531f9ee200687e355592ac643420bef01aea8d,recorded-crime-offenders,sha256:e9e697587891971a47c866a6bcd7fa017814d07f4456661ec9a1bb36bd49d7d6,tidy.table-family-acceptance/v2,sha256:3aa5455684b3227f8ea93bdff75cb8597371f509a8e3fd67211f5482c0e16cb0,sha256:74e5691c1ffea280a0d6dc7e4169d440d9e295c06a86e317707ab16fc391a7fa,sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:d630e60ca3e882a30875578916264cd1e1fd9855d1eed6fa770a86789858f8b3,07 Unlawful entry with intent,All offenders(d),New South Wales,Offender rate(a)
