publication_vintage_date,reference_date,principal_offence_id,sentence_statistic_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_sentence_statistic,raw_observation_period,raw_court_level
2023-06-30,2022-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,2022-06-30,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R99C9,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0321 Non-assaultive sexual offences against a child,Nominal and other penalties,2021–22,Children's Courts
2023-06-30,2022-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,2022-06-30,HIGHER_COURTS,defendant-count,person,0,observed,0,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R45C9,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0321 Non-assaultive sexual offences against a child,Nominal and other penalties,2021–22,Higher Courts
2023-06-30,2022-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_NOMINAL_AND_OTHER_PENALTIES,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,3,observed,3,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R72C9,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0321 Non-assaultive sexual offences against a child,Nominal and other penalties,2021–22,Magistrates' Courts
2023-06-30,2022-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_TOTAL,2022-06-30,ALL_COURTS,defendant-count,person,311,observed,311,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R18C10,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0321 Non-assaultive sexual offences against a child,Total,2021–22,All Courts
2023-06-30,2022-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_TOTAL,2022-06-30,CHILDRENS_COURTS,defendant-count,person,3,observed,3,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R99C10,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0321 Non-assaultive sexual offences against a child,Total,2021–22,Children's Courts
2023-06-30,2022-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_TOTAL,2022-06-30,HIGHER_COURTS,defendant-count,person,234,observed,234,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R45C10,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0321 Non-assaultive sexual offences against a child,Total,2021–22,Higher Courts
2023-06-30,2022-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_TOTAL,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,74,observed,74,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R72C10,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0321 Non-assaultive sexual offences against a child,Total,2021–22,Magistrates' Courts
2023-06-30,2022-06-30,ANZSOC_2011_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,SENTENCE_COMMUNITY_SERVICE_WORK,2022-06-30,ALL_COURTS,defendant-count,person,42,observed,42,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R19C5,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0322 Child pornography/child abuse material offences,Community service / work,2021–22,All Courts
2023-06-30,2022-06-30,ANZSOC_2011_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,SENTENCE_COMMUNITY_SERVICE_WORK,2022-06-30,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R100C5,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0322 Child pornography/child abuse material offences,Community service / work,2021–22,Children's Courts
2023-06-30,2022-06-30,ANZSOC_2011_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,SENTENCE_COMMUNITY_SERVICE_WORK,2022-06-30,HIGHER_COURTS,defendant-count,person,3,observed,3,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R46C5,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0322 Child pornography/child abuse material offences,Community service / work,2021–22,Higher Courts
2023-06-30,2022-06-30,ANZSOC_2011_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,SENTENCE_COMMUNITY_SERVICE_WORK,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,40,observed,40,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R73C5,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0322 Child pornography/child abuse material offences,Community service / work,2021–22,Magistrates' Courts
2023-06-30,2022-06-30,ANZSOC_2011_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,2022-06-30,ALL_COURTS,defendant-count,person,394,observed,394,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R19C2,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0322 Child pornography/child abuse material offences,Custody in a correctional institution,2021–22,All Courts
2023-06-30,2022-06-30,ANZSOC_2011_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,2022-06-30,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R100C2,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0322 Child pornography/child abuse material offences,Custody in a correctional institution,2021–22,Children's Courts
2023-06-30,2022-06-30,ANZSOC_2011_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,2022-06-30,HIGHER_COURTS,defendant-count,person,324,observed,324,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R46C2,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0322 Child pornography/child abuse material offences,Custody in a correctional institution,2021–22,Higher Courts
2023-06-30,2022-06-30,ANZSOC_2011_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,68,observed,68,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R73C2,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0322 Child pornography/child abuse material offences,Custody in a correctional institution,2021–22,Magistrates' Courts
2023-06-30,2022-06-30,ANZSOC_2011_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,SENTENCE_FINES,2022-06-30,ALL_COURTS,defendant-count,person,13,observed,13,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R19C7,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0322 Child pornography/child abuse material offences,Fines,2021–22,All Courts
2023-06-30,2022-06-30,ANZSOC_2011_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,SENTENCE_FINES,2022-06-30,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R100C7,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0322 Child pornography/child abuse material offences,Fines,2021–22,Children's Courts
2023-06-30,2022-06-30,ANZSOC_2011_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,SENTENCE_FINES,2022-06-30,HIGHER_COURTS,defendant-count,person,3,observed,3,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R46C7,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0322 Child pornography/child abuse material offences,Fines,2021–22,Higher Courts
2023-06-30,2022-06-30,ANZSOC_2011_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,SENTENCE_FINES,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,6,observed,6,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R73C7,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0322 Child pornography/child abuse material offences,Fines,2021–22,Magistrates' Courts
2023-06-30,2022-06-30,ANZSOC_2011_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,2022-06-30,ALL_COURTS,defendant-count,person,108,observed,108,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R19C4,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0322 Child pornography/child abuse material offences,Fully suspended sentence of imprisonment,2021–22,All Courts
2023-06-30,2022-06-30,ANZSOC_2011_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,2022-06-30,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R100C4,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0322 Child pornography/child abuse material offences,Fully suspended sentence of imprisonment,2021–22,Children's Courts
2023-06-30,2022-06-30,ANZSOC_2011_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,2022-06-30,HIGHER_COURTS,defendant-count,person,103,observed,103,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R46C4,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0322 Child pornography/child abuse material offences,Fully suspended sentence of imprisonment,2021–22,Higher Courts
2023-06-30,2022-06-30,ANZSOC_2011_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,2022-06-30,MAGISTRATES_COURTS,defendant-count,person,7,observed,7,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R73C4,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0322 Child pornography/child abuse material offences,Fully suspended sentence of imprisonment,2021–22,Magistrates' Courts
2023-06-30,2022-06-30,ANZSOC_2011_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,2022-06-30,ALL_COURTS,defendant-count,person,31,observed,31,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R19C8,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0322 Child pornography/child abuse material offences,Good behaviour (incl. bonds),2021–22,All Courts
2023-06-30,2022-06-30,ANZSOC_2011_0322_CHILD_PORNOGRAPHY_CHILD_ABUSE_MATERIAL_OFFENCES,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,2022-06-30,CHILDRENS_COURTS,defendant-count,person,5,observed,5,sha256:cde6a914aa3b974579f8199dcaeb1102f2ae76629bf13d04f67d00e70810c9e8,Table 10,R100C8,sha256:5ca9b1d14fd3d68528e438bcbdc58e93ba01399a5483a948527473d80088019b,criminal-courts-australia,sha256:e34906384f22afd3d92af8060867508a3685287d43b743dd18809a6626e9062f,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:ec20368b25012fe948c088fd1a8adc1a94b053d137909e57f8f72ba8ecf91139,sha256:dfdf80b0dc9b2b31d1b86359cdbd031012958b7a0fccf08b47ac1b2fb08c89b9,human-authored/deterministic-map-v1,replay:sha256:d261ffd7f336e7540601ecd6eee0b6c6b82d81fda9646768b4ad9ad655305f4c,0322 Child pornography/child abuse material offences,Good behaviour (incl. bonds),2021–22,Children's Courts
