publication_vintage_date,reference_date,jurisdiction_id,observation_period_id,indigenous_status_id,rate_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_observation_period,raw_indigenous_status,raw_rate_basis
2024-06-30,2022-06-30,QLD,2022-06-30,NON_INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,151.2,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R27C4,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,Qld.,2022,Non-Indigenous,Non-Indigenous
2024-06-30,2022-06-30,QLD,2022-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,14.8,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R39C4,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,Qld.,2022,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous
2024-06-30,2022-06-30,SA,2022-06-30,INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,2559.7,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R15C5,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,SA,2022,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2024-06-30,2022-06-30,SA,2022-06-30,NON_INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,159.4,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R27C5,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,SA,2022,Non-Indigenous,Non-Indigenous
2024-06-30,2022-06-30,SA,2022-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,16.1,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R39C5,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,SA,2022,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous
2024-06-30,2022-06-30,TAS,2022-06-30,INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,730.5,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R15C7,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,Tas.,2022,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2024-06-30,2022-06-30,TAS,2022-06-30,NON_INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,112,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R27C7,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,Tas.,2022,Non-Indigenous,Non-Indigenous
2024-06-30,2022-06-30,TAS,2022-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,6.5,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R39C7,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,Tas.,2022,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous
2024-06-30,2022-06-30,VIC,2022-06-30,INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,1671.2,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R15C3,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,Vic.,2022,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2024-06-30,2022-06-30,VIC,2022-06-30,NON_INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,111.1,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R27C3,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,Vic.,2022,Non-Indigenous,Non-Indigenous
2024-06-30,2022-06-30,VIC,2022-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,15,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R39C3,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,Vic.,2022,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous
2024-06-30,2022-06-30,WA,2022-06-30,INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,3569.4,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R15C6,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,WA,2022,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2024-06-30,2022-06-30,WA,2022-06-30,NON_INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,181.3,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R27C6,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,WA,2022,Non-Indigenous,Non-Indigenous
2024-06-30,2022-06-30,WA,2022-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,19.7,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R39C6,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,WA,2022,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous
2024-06-30,2023-06-30,ACT,2023-06-30,INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,1701.1,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R16C9,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,ACT,2023,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2024-06-30,2023-06-30,ACT,2023-06-30,NON_INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,74.4,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R28C9,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,ACT,2023,Non-Indigenous,Non-Indigenous
2024-06-30,2023-06-30,ACT,2023-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,22.9,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R40C9,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,ACT,2023,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous
2024-06-30,2023-06-30,AUS,2023-06-30,INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,2441.6,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R16C10,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,Aust.,2023,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2024-06-30,2023-06-30,AUS,2023-06-30,NON_INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,138.6,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R28C10,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,Aust.,2023,Non-Indigenous,Non-Indigenous
2024-06-30,2023-06-30,AUS,2023-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,17.6,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R40C10,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,Aust.,2023,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous
2024-06-30,2023-06-30,NSW,2023-06-30,INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,1893.9,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R16C2,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,NSW,2023,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2024-06-30,2023-06-30,NSW,2023-06-30,NON_INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,139.2,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R28C2,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,NSW,2023,Non-Indigenous,Non-Indigenous
2024-06-30,2023-06-30,NSW,2023-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,13.6,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R40C2,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,NSW,2023,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous
2024-06-30,2023-06-30,NT,2023-06-30,INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,3423,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R16C8,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,NT,2023,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
2024-06-30,2023-06-30,NT,2023-06-30,NON_INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,177.3,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R28C8,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,NT,2023,Non-Indigenous,Non-Indigenous
2024-06-30,2023-06-30,NT,2023-06-30,TOTAL,RATE_RATIO,indigenous-to-non-indigenous-rate-ratio,ratio,19.3,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R40C8,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,NT,2023,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous,Ratio of Aboriginal and Torres Strait Islander to non-Indigenous
2024-06-30,2023-06-30,QLD,2023-06-30,INDIGENOUS,CRUDE,crude-imprisonment-rate,persons-per-100000-adult-population,2422.8,observed,sha256:609a96a96e2e359ae3e534252bcb1a6b6a329eb91fcf289834d1014dc61273d1,Table 20,R16C4,sha256:3d673c29d58d4b10424f51bf7bb74e5bab25b991a927b16d3c41fcb1ebce6e95,prisoners-in-australia,sha256:036d6435b76d2efd27a9bc9bd901bd9d4149d1dfa6e008097c3e9f0ac2f8488f,tidy.table-family-acceptance/v1,sha256:44162274714f93e4aab924c3037462144abfc6d5098e9319ffaaeea775fb2ad8,sha256:a8e95e5fbe89ccd4f572acc37238d88bcee515445feda0cc2d9130c1f7d84e0b,sha256:b35fbc96388443ef978856ffde74837be684a1e8bdcdd7f7dcfed203b7c139ca,human-authored/deterministic-geometry-v1,replay:sha256:67eb88563e99c0866d3472ed6e5e754157e0dbb555cc762d6b099e5fd59ebee3,Qld.,2023,Aboriginal and Torres Strait Islander,Aboriginal and Torres Strait Islander
